Disc,journal,title,year,vol,num,pages,PageFrom,PageTp,url,abstract,Author,A1Delim,A2Delim,A3Delim,A4Delim,A5Delim,A6Delim,A7Delim,A8Delim,A9Delim,Auth1,Auth2,Auth3,Auth4,Auth5,Auth6,Auth7,Auth8,Auth9,PgDelim,PgFrom,PgTo,
6,Journal of Education for Business,Evaluation of Factors Related to Student Performance in a Distance-Learning Business Communication Course,2002,77,5,257--263,,,http://dx.doi.org/10.1080/08832320209599674,"Abstract Because most previous studies on college student performance have focused on conventional learning environments in Western cultures, in this study the authors evaluated factors related to student performance in the open and distance-learning environment in Hong Kong. Using two-way cross-tabulations with chi-square testing and equality of academic performance by proposed factors, the authors examined 168 students in a distance-learning business communication course. Results show that tutorial attendance, gender, relevant academic background, previous academic achievement, and relevant learning experience were related to student performance. The results are mostly similar to those of prior studies despite differences in culture, teaching mode, and subject.","Cheung, Lenis L W; Kan, Andy C N",18,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Cheung, Lenis L W","Kan, Andy C N",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,257,263,
6,Journal of Education for Business,What Are They Thinking? Students' Expectations and Self-Assessments,2002,77,5,271--281,,,http://dx.doi.org/10.1080/08832320209599676,"Abstract Student teacher evaluations have been the subject of a great deal of research. In this study, the authors surveyed 750 freshmen in an Introduction to Business class. The authors found that students' actual perceptions often diverged from what they were assessing on teaching evaluations and that their expectations of the teacher and the class, as well as their self-assessments, were very related to how students rate classes and teachers. The authors suggest that caution should be exercised in the use of student evaluations.","Chonko, Lawrence B; Tanner, John F; Davis, Roger",19,35,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Chonko, Lawrence B","Tanner, John F","Davis, Roger",-x-,-x-,-x-,-x-,-x-,-x-,4,271,281,
6,Journal of Education for Business,Using the Internet to Access Accounting Journals: Improving Research Efficiency,2002,77,4,203--206,,,http://dx.doi.org/10.1080/08832320209599072,"Abstract In this article, the authors sought to assist academicians and students doing research by providing a guide to accounting journals that offer access via the Internet. Researchers can improve the efficiency of their searches for accounting information by using the electronic versions of journals.","Colbert, Janet L; Aldridge, C Richard; Ross, Mark",17,38,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Colbert, Janet L","Aldridge, C Richard","Ross, Mark",-x-,-x-,-x-,-x-,-x-,-x-,4,203,206,
6,Journal of Education for Business,Learning to Manage While Learning About Management: A Transition to a Competency-Based Management Curriculum,2002,77,4,189--192,,,http://dx.doi.org/10.1080/08832320209599069,"Abstract Traditional management education may not be preparing undergraduate students for employment as well as it could. Porter and McKibbin (1988) found that (a) employers were seeking hires with better leadership and interpersonal skills than most business school graduates had and (b) businesses were seeking employees who could ?hit the ground running.? In this article, the authors describe how one institution revised its management curriculum to focus on applied, skill-based knowledge to prepare students for operational, tactical, and strategic levels of management. The authors discuss the current state of management education, the process of revising this institution's curriculum, the new courses, and general guidelines.","Dodd, Nancy G; Brown, F William; Benham, Harry",14,32,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Dodd, Nancy G","Brown, F William","Benham, Harry",-x-,-x-,-x-,-x-,-x-,-x-,4,189,192,
6,Journal of Education for Business,Fostering Creativity in Business Education: Developing Creative Classroom Environments to Provide Students With Critical Workplace Competencies,2001,77,1,28--33,,,http://dx.doi.org/10.1080/08832320109599667,"Abstract This article explores the value of exposing students to creative classroom environments in business education to prepare them for creative workplaces. A study of student perceptions in four undergraduate business classrooms indicates that dimensions of creativity training, such as providing time and rewards for creativity, stimulating risk taking, diversity of thinking, cooperation, and questioning of assumptions, can be effctively integrated into business education.","Driver, Michaela",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Driver, Michaela",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,28,33,
6,Journal of Education for Business,Investigating the Benefits of Web-Centric Instruction for Student Learning‰ÛÒAn Exploratory Study of an MBA Course,2002,77,4,236--245,,,http://dx.doi.org/10.1080/08832320209599078,"Abstract In this article, the author presents the results of an exploratory study in which she surveyed students to examine the benefits of Web-centric learning environments for the quality of student learning. More specifically, the author investigated the effects of Web-centric instruction on the quality of students' social interaction, involvement with the course content, technical skills, and overall learning experience. Preliminary results of this study, conducted in an MBA course, indicate that students seemed to benefit positively from the instructional methods used.","Driver, Michaela",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Driver, Michaela",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,236,245,
6,Journal of Education for Business,Ferment in Business Education: E-Commerce Master's Programs,2002,77,3,169--176,,,http://dx.doi.org/10.1080/08832320209599067,"Abstract Business schools are developing strategies to prepare students for the new digital economy. In this study, the authors investigated recently launched master's programs in e-commerce by reviewing the curriculum and course descriptions of 67 programs that had Web listings of their programs. Findings suggest that the programs offered more nontechnical e-commerce courses than courses focusing on e-commerce technology. The authors explored the debate between those who believe e-commerce is a new discipline requiring its own degree programs and those who would weave e-commerce content into existing functional area courses.","Durlabhji, Subhash; Fusilier, Marcelline R",19,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Durlabhji, Subhash","Fusilier, Marcelline R",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,169,176,
6,Journal of Education for Business,The Internet and Commerce‰ÛÓThe New Economy and the Old Economics,2002,77,6,351--354,,,http://dx.doi.org/10.1080/08832320209599688,"Abstract In this article, the author demonstrates how the tools taught in principles of economics courses provide insight into the bursting of the e-tailing stock bubble. The author demonstrates that the tools of principles of economics provide keen insight for business decisionmaking.","Eaton, David H",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Eaton, David H",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,351,354,
6,Journal of Education for Business,Developing a Management Information Systems (MIS) Curriculum: Perspectives From MIS Practitioners,2002,77,3,151--158,,,http://dx.doi.org/10.1080/08832320209599064,"Abstract The demand for management information systems (MIS) graduates has increased recently because the MIS degree tends to integrate knowledge of computer technology with business skills. MIS program directors must constantly update their programs to keep pace with the rapid rates of change in the information systems sector. In this study, the author discusses the process and results of the development of an undergraduate MIS program grounded in the industry's expectations and reflecting the perspectives of a select group of individuals from major organizations that employ MIS graduates. Results show that employers are looking for individuals with a strong systems orientation and a good understanding of an integrative business value-chain.","Ehie, Ike C",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Ehie, Ike C",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,151,158,
6,Journal of Education for Business,Short-Term Study-Abroad Programs‰ÛÒA Professional Development Tool for International Business Faculty,2001,77,2,106--111,,,http://dx.doi.org/10.1080/08832320109599058,"Abstract In this article, the authors describe how faculty participation in a short-term study-abroad program contributed to faculty members' international professional development and teaching effectiveness. The academic program and development experience described occurred within the context of a graduate economics course that was developed in Japan and conducted on several occasions. The faculty who participated in this program assumed the role of student, not program leader, instructor, or coordinator. In this juxtapositional role, numerous experiential benefits, skills, and knowledge were acquired that otherwise would not have been possible. The intent of this article was to identify specific areas in which international professional development takes place and demonstrate how this international experience ultimately contributes to academic improvement.","Festervand, Troy A; Tillery, Kenneth R",19,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Festervand, Troy A","Tillery, Kenneth R",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,106,111,
